,index,inner_0,inner_1,inner_2,inner_3,outer_0,outer_1,outer_2,outer_3,outer_4,outer_5,frame_ID,bbox,area,perimeter,aspect_ratio
1066,"(60, '[36, 82, 50, 96]')",-8.374864,0.1318213,2.255888,0.676786,3.2965927,-0.055280007,1.6394747,-0.6586479,0.5531457,0.05855879,60,"[36, 82, 50, 96]",153.0,43.79899,1.0
1067,"(60, '[468, 83, 491, 105]')",1.1851422,0.6182141,2.4064887,-1.1115202,-0.5741676,-1.6925529,0.7109413,0.110589616,0.06262218,0.067699306,60,"[468, 83, 491, 105]",409.0,71.941124,1.0454545
1068,"(60, '[174, 87, 189, 103]')",-2.6618056,-0.44699886,-1.0383853,-0.26939473,0.07520076,-3.4681067,-0.15503733,-0.95879495,0.8289563,0.2752122,60,"[174, 87, 189, 103]",191.0,48.62742,0.9375
1069,"(60, '[202, 88, 218, 105]')",0.90514386,-1.7727116,0.51170665,0.9332767,-2.2015548,1.557365,-1.6611471,0.44496602,-1.2532994,-0.023298996,60,"[202, 88, 218, 105]",220.0,52.62742,0.9411765
1070,"(60, '[229, 89, 244, 103]')",-8.772226,-0.58050275,0.48561275,0.9942926,8.508356,2.2740788,-0.21441044,5.4281926,1.1738385,-0.03389573,60,"[229, 89, 244, 103]",149.0,44.04163,1.0714285
1071,"(60, '[48, 93, 59, 104]')",-3.1124227,5.1667657,0.40321568,1.1261365,4.3384914,0.7965844,0.74494565,0.51158905,-2.3114965,-0.4013983,60,"[48, 93, 59, 104]",93.0,33.55635,1.0
1072,"(60, '[516, 96, 532, 112]')",-0.5730957,-2.9217448,-0.39730692,0.24339409,-2.0310314,-0.7792667,0.31794754,0.24812402,0.10165558,0.06250934,60,"[516, 96, 532, 112]",200.0,50.04163,1.0
1073,"(60, '[113, 99, 122, 109]')",-0.50322187,-0.994026,2.517878,0.17577526,2.8440936,0.78234875,-0.6056218,0.64340746,-3.1144214,-0.4815105,60,"[113, 99, 122, 109]",72.0,29.31371,0.9
1074,"(60, '[388, 99, 405, 115]')",0.7433483,-0.81069785,0.04471003,1.2824993,1.7504454,1.1280987,0.57992846,-0.25439903,-0.31570816,-0.16559522,60,"[388, 99, 405, 115]",218.0,52.62742,1.0625
1075,"(60, '[420, 102, 441, 131]')",0.72678035,-0.008887196,-0.8271827,0.81758934,-1.5036029,-1.2619392,0.8847531,0.39781806,-0.11507308,-0.055857964,60,"[420, 102, 441, 131]",414.0,79.01219,0.7241379
1076,"(60, '[237, 105, 268, 147]')",-0.010611629,4.1208987,2.5687082,-0.28667277,4.5851784,2.6636908,-1.1814334,1.8622738,-1.9729747,-0.16637745,60,"[237, 105, 268, 147]",867.0,116.81118,0.7380952
1077,"(60, '[275, 109, 315, 147]')",-2.2116985,7.653934,2.2339106,1.3767673,5.911454,2.178973,1.473317,-0.335737,-0.914119,-0.48351657,60,"[275, 109, 315, 147]",1090.0,124.46804,1.0526316
1078,"(60, '[36, 111, 46, 121]')",-1.5734934,-2.2440615,1.0001436,-0.715243,4.602524,0.40230405,0.20990455,-1.3352889,-0.3802319,-0.31805274,60,"[36, 111, 46, 121]",77.0,30.727922,1.0
1079,"(60, '[464, 114, 504, 163]')",1.016334,0.70335513,-0.38351852,0.82332945,0.5707821,-0.28311247,1.4328923,-0.034157123,0.17096418,-0.13794227,60,"[464, 114, 504, 163]",1437.0,146.46803,0.81632656
1080,"(60, '[219, 124, 233, 141]')",-2.0558815,5.663368,4.2479925,-0.37815306,6.132347,4.032401,-0.74519426,2.1527786,-2.9952662,-0.45394132,60,"[219, 124, 233, 141]",201.0,50.384777,0.8235294
1081,"(60, '[169, 129, 190, 154]')",1.92071,1.0021626,-0.10141696,-0.4120584,-0.5414172,-0.7798232,1.7076749,-0.28835893,1.159618,-0.022520859,60,"[169, 129, 190, 154]",420.0,74.52691,0.84
1082,"(60, '[101, 133, 161, 182]')",-9.439327,2.473124,1.3254268,1.3157212,2.4403877,-0.10745794,2.6775515,-1.1033589,2.3001766,0.21427482,60,"[101, 133, 161, 182]",2210.0,177.09546,1.2244898
1083,"(60, '[41, 135, 53, 149]')",0.009183781,-0.58597666,-1.6906135,1.2558941,-1.5601562,-2.1867573,0.81831074,0.020680072,0.37377748,0.04015947,60,"[41, 135, 53, 149]",137.0,40.970562,0.85714287
1084,"(60, '[406, 135, 439, 166]')",-0.88944083,-0.042756293,0.6728102,-0.6964371,1.1283958,-1.819219,0.011369285,-0.6942647,0.14332427,0.1485684,60,"[406, 135, 439, 166]",821.0,104.669044,1.0645162
1085,"(60, '[501, 142, 539, 189]')",-8.451846,0.9564512,2.044325,0.42230478,2.1253924,-0.07002843,0.7216617,0.1514361,-0.9332905,-0.14191914,60,"[501, 142, 539, 189]",1147.0,135.53911,0.80851066
1086,"(60, '[188, 143, 217, 174]')",2.9150896,1.2709867,2.2740078,-0.9240361,0.56644964,0.007787219,1.2575573,-0.01268219,0.07207501,-0.16856882,60,"[188, 143, 217, 174]",712.0,97.25484,0.9354839
1087,"(60, '[534, 144, 550, 160]')",0.6764653,-3.6578474,0.2672167,0.23998848,-4.002583,-1.6836904,0.032145422,0.5051073,-0.23427954,-0.09125391,60,"[534, 144, 550, 160]",200.0,50.04163,1.0
1088,"(60, '[239, 157, 253, 173]')",0.3364702,-1.5967295,0.75609607,0.5562702,-1.4223166,-0.07935215,0.87097406,0.82496023,-0.69557154,-0.10496442,60,"[239, 157, 253, 173]",167.0,46.62742,0.875
1089,"(60, '[311, 160, 325, 174]')",-0.3595704,-5.055396,-0.27477303,0.45823735,-4.475739,-0.92048466,-0.115734175,0.5506609,-0.1566722,-0.0060838023,60,"[311, 160, 325, 174]",151.0,43.213203,1.0
1090,"(60, '[385, 163, 397, 176]')",2.051022,-2.7701871,1.5871983,0.02122292,-1.6936419,1.2725635,-0.5789103,0.383533,-0.7191983,-0.11988343,60,"[385, 163, 397, 176]",135.0,40.72792,0.9230769
1091,"(60, '[45, 165, 93, 216]')",0.9917499,1.8225229,2.8313627,0.14625353,1.8485754,1.4014355,0.120349765,-0.058278184,-0.83230543,-0.13864559,60,"[45, 165, 93, 216]",1966.0,163.53911,0.9411765
1092,"(60, '[446, 165, 464, 184]')",-8.9078455,-1.9435239,-1.2785016,0.44051492,2.215174,-3.721646,0.08314145,-2.2047863,2.119759,0.41731817,60,"[446, 165, 464, 184]",263.0,57.698486,0.94736844
1093,"(60, '[470, 167, 489, 187]')",1.4551324,-2.3472307,1.6992364,0.498634,-2.4309547,-1.0516468,0.6714468,0.2820956,0.18711086,-0.09503032,60,"[470, 167, 489, 187]",300.0,61.698486,0.95
1094,"(60, '[574, 173, 587, 189]')",-0.5578276,-2.8672202,-1.0660052,0.8608662,-0.57545453,-2.237705,-0.36443788,0.5983541,-1.4030749,-0.062009625,60,"[574, 173, 587, 189]",158.0,45.79899,0.8125
1095,"(60, '[157, 174, 188, 207]')",-3.443688,2.876079,2.8529866,0.32195055,6.9646177,3.5479052,1.2307944,1.1811329,-0.46734548,-0.12509196,60,"[157, 174, 188, 207]",806.0,104.669044,0.93939394
1096,"(60, '[201, 179, 215, 195]')",1.3328338,-0.75910574,-3.0625699,0.9687087,-1.8178704,-2.749942,-0.053601433,0.5040155,-0.67442495,-0.0036539969,60,"[201, 179, 215, 195]",160.0,46.04163,0.875
1097,"(60, '[247, 180, 259, 194]')",1.4035958,-0.10545864,1.2198166,-1.0654294,0.51536685,0.7566362,-0.25278768,0.13118778,-1.4123396,-0.37257752,60,"[247, 180, 259, 194]",137.0,41.55635,0.85714287
1098,"(60, '[99, 182, 120, 204]')",2.797765,1.3855591,3.5382476,-2.5960462,2.139007,2.0520794,1.84259,-0.8519012,1.5421399,-0.10239655,60,"[99, 182, 120, 204]",352.0,67.941124,0.95454544
1099,"(60, '[221, 183, 247, 215]')",-8.100488,1.818408,2.2673604,0.7046615,9.657951,-0.48948583,-0.14518394,-0.54600203,0.1290406,-0.06605549,60,"[221, 183, 247, 215]",584.0,91.497475,0.8125
1100,"(60, '[297, 188, 321, 210]')",-10.831041,-2.3102846,-1.721486,0.18983324,6.8793736,-3.2510026,-1.8507644,-2.103501,0.04243543,0.3131633,60,"[297, 188, 321, 210]",420.0,73.35534,1.0909091
1101,"(60, '[425, 190, 485, 227]')",1.9881634,0.22653466,0.9967496,0.6591075,3.5162916,-1.1320312,-1.704459,0.5029981,-3.8218088,-0.44605917,60,"[425, 190, 485, 227]",1807.0,163.63962,1.6216216
1102,"(60, '[354, 191, 371, 208]')",4.246256,0.082700625,0.91590834,0.07023824,-1.2725596,2.1483376,-1.2776797,-0.051897865,-0.40490574,-0.05193988,60,"[354, 191, 371, 208]",238.0,54.62742,1.0
1103,"(60, '[29, 192, 40, 204]')",1.9322227,-2.3205247,-0.36857253,0.21681719,2.438126,0.36820686,-0.5335121,0.08497913,-2.2179534,-0.35066742,60,"[29, 192, 40, 204]",105.0,35.55635,0.9166667
1104,"(60, '[475, 192, 530, 272]')",0.40964895,4.8559437,-2.8469985,1.8123735,4.779235,0.81501293,0.9164917,0.07612705,-1.7064644,-0.40046963,60,"[475, 192, 530, 272]",2521.0,222.89444,0.6875
1105,"(60, '[130, 197, 147, 217]')",1.562865,0.54564196,-0.6287261,-0.15682139,2.0170314,-0.6720787,0.60448354,-0.30153245,-0.39556816,-0.04329111,60,"[130, 197, 147, 217]",272.0,59.455845,0.85
1106,"(60, '[188, 202, 204, 218]')",-10.645188,-0.7871716,-0.46653685,0.08068659,13.17892,-3.1585054,-5.2463956,8.426001,5.89243,0.10645491,60,"[188, 202, 204, 218]",190.0,49.455845,1.0
1107,"(60, '[85, 206, 124, 259]')",3.0479374,2.0109012,1.0185648,1.0031117,1.6384199,-1.1714478,-0.61192703,0.022902118,-1.7146989,-0.19989964,60,"[85, 206, 124, 259]",1480.0,151.53911,0.7358491
1108,"(60, '[14, 208, 34, 228]')",1.6871994,-1.0743473,2.3664665,-0.37580153,7.135339,5.7642975,0.38190326,-0.4547098,-1.1089575,-0.38129386,60,"[14, 208, 34, 228]",327.0,64.28427,1.0
1109,"(60, '[343, 208, 354, 220]')",2.0165408,-0.76801014,2.5628898,-0.58955634,2.3846533,4.19346,-0.022274215,-0.011975882,-0.32793534,-0.20391217,60,"[343, 208, 354, 220]",115.0,37.31371,0.9166667
1110,"(60, '[361, 210, 368, 218]')",-0.2086684,-4.878402,-0.102688864,0.5260442,-4.3382688,-0.86659366,-0.5011308,0.85003847,-0.8873284,-0.060629442,60,"[361, 210, 368, 218]",50.0,23.656855,0.875
1111,"(60, '[329, 216, 338, 225]')",2.126563,-3.138967,0.53388476,-0.04055149,-1.9329942,-0.4287241,0.65097237,0.809919,-0.70651495,-0.0996526,60,"[329, 216, 338, 225]",71.0,28.485281,1.0
1112,"(60, '[261, 219, 293, 247]')",2.081258,0.6130929,0.37697685,-0.09796748,-0.62268,-1.0287308,0.75885916,0.3437598,-0.21697822,-0.054921433,60,"[261, 219, 293, 247]",706.0,96.669044,1.1428572
1113,"(60, '[167, 222, 180, 236]')",-1.1348113,-2.2732873,1.9179388,-0.22483806,0.6216386,0.21601775,-0.13295127,0.33176893,-1.5922142,-0.26118222,60,"[167, 222, 180, 236]",155.0,43.55635,0.9285714
1114,"(60, '[368, 223, 397, 255]')",3.365689,0.89400595,1.1551343,0.19087094,-0.88188934,-0.10169757,0.529658,0.7252667,-1.0341606,-0.21426633,60,"[368, 223, 397, 255]",687.0,98.669044,0.90625
1115,"(60, '[403, 229, 431, 256]')",2.0653436,0.8502336,0.9821973,0.9964553,5.401772,6.0995083,-1.7171346,-1.1776652,-1.0386552,-0.38828376,60,"[403, 229, 431, 256]",608.0,89.01219,1.037037
1116,"(60, '[126, 231, 152, 259]')",0.09309821,1.0763727,1.4107022,0.3592364,0.8916458,0.037439458,2.5759737,-0.5420431,1.8642164,0.17944288,60,"[126, 231, 152, 259]",569.0,87.01219,0.9285714
1117,"(60, '[308, 233, 324, 249]')",0.6576258,-1.5735492,-0.5828017,-0.5137713,-2.533931,-1.6968485,0.22867174,0.62641287,-0.46338657,-0.013311178,60,"[308, 233, 324, 249]",204.0,50.62742,1.0
1118,"(60, '[326, 236, 344, 251]')",-2.6675992,-1.0190415,1.3479745,-0.25901878,2.060602,0.30821824,0.9948045,-0.12632011,-0.3986249,-0.08801052,60,"[326, 236, 344, 251]",218.0,52.04163,1.2
1119,"(60, '[521, 236, 545, 264]')",3.5937953,-0.46729708,0.65047723,1.8204098,-1.5189955,0.6309092,-0.026373316,0.50499606,-0.5345845,0.01046488,60,"[521, 236, 545, 264]",494.0,82.42641,0.85714287
1120,"(60, '[194, 237, 211, 256]')",0.97448105,-1.9660553,1.9456238,-0.493399,-0.79620004,0.55262625,1.1172396,0.29230303,0.04723204,-0.06562583,60,"[194, 237, 211, 256]",255.0,57.455845,0.8947368
1121,"(60, '[215, 240, 238, 258]')",-9.704448,-1.8978453,-1.473857,0.3405575,4.7013006,-2.983113,-0.4641102,-2.6326952,1.4053961,0.35975492,60,"[215, 240, 238, 258]",337.0,66.28427,1.2777778
1122,"(60, '[568, 242, 592, 268]')",1.9846569,-0.60237616,-1.1453923,2.00775,-3.6507819,0.73397243,-0.25675756,0.19868629,0.30369288,0.05951535,60,"[568, 242, 592, 268]",475.0,80.18377,0.9230769
1123,"(60, '[558, 243, 568, 254]')",1.4948399,-3.9131227,0.26138657,0.7382487,-3.836511,-0.72696143,0.45582402,0.5528742,0.02564902,-0.028586881,60,"[558, 243, 568, 254]",90.0,32.142136,0.90909094
1124,"(60, '[5, 245, 28, 266]')",1.5862553,0.5489259,-0.9834742,-0.14763553,-1.0669407,-0.9094032,0.06626023,0.3926178,-0.52811754,0.07837503,60,"[5, 245, 28, 266]",366.0,70.52691,1.0952381
1125,"(60, '[463, 251, 470, 261]')",-7.6135883,0.9961896,0.98576784,-0.30776224,9.704906,-1.8701869,-0.49372962,-2.6617222,-0.23746663,0.0050207963,60,"[463, 251, 470, 261]",56.0,26.485281,0.7
1126,"(60, '[146, 252, 194, 291]')",1.2566224,3.7462842,2.56874,1.4971011,1.9722706,1.805909,2.6647577,-0.60194904,1.714895,-0.05256592,60,"[146, 252, 194, 291]",1370.0,141.88225,1.2307693
1127,"(60, '[247, 252, 276, 282]')",1.0437803,0.07532294,1.0248108,-0.6984222,-1.1221145,-2.394968,0.6888318,0.024390103,0.16480497,-0.03637068,60,"[247, 252, 276, 282]",692.0,96.42641,0.96666664
1128,"(60, '[382, 258, 393, 271]')",1.4760481,-2.9150534,-1.6078107,0.6048524,-1.6530054,-1.5363342,0.37916082,0.71805143,-0.89375645,-0.14632246,60,"[382, 258, 393, 271]",115.0,36.970562,0.84615386
1129,"(60, '[280, 262, 293, 275]')",3.4745295,-1.6182894,-1.1044053,-0.28053135,-2.2592614,-1.7199558,0.45321292,0.56045115,-0.42455596,-0.06675238,60,"[280, 262, 293, 275]",131.0,40.970562,1.0
1130,"(60, '[230, 265, 340, 318]')",1.398006,10.930067,3.7006288,-1.2605302,3.2086604,1.1197115,2.384056,-0.032052774,0.51376796,-0.10076214,60,"[230, 265, 340, 318]",3308.0,272.20816,2.0754716
1131,"(60, '[13, 268, 28, 284]')",1.954917,0.6093475,2.1196945,-0.14343812,-2.4148748,-0.5691736,1.0274109,0.34296438,0.31890634,-0.068899296,60,"[13, 268, 28, 284]",197.0,49.79899,0.9375
1132,"(60, '[54, 269, 80, 294]')",-11.442574,-1.7170666,-1.4581438,0.50098556,10.4464,-3.697564,-3.4934068,-0.90059006,-0.026698863,0.15081513,60,"[54, 269, 80, 294]",502.0,81.59798,1.04
1133,"(60, '[421, 271, 483, 328]')",2.8763812,2.4752822,0.8987706,2.515527,1.488482,1.1178372,1.4000596,0.04466107,0.007251644,-0.19315112,60,"[421, 271, 483, 328]",2670.0,194.7523,1.0877193
1134,"(60, '[503, 280, 514, 295]')",-9.372863,-2.0553963,-0.996448,0.46244103,8.470014,-8.642598,-5.9821467,-4.3542924,-1.3755273,0.30384007,60,"[503, 280, 514, 295]",123.0,39.79899,0.73333335
1135,"(60, '[543, 283, 555, 295]')",-7.9994173,-1.4016911,-0.10033287,0.20331039,7.3415346,-1.6513284,-0.13191833,-1.3423886,-0.7197866,0.08661613,60,"[543, 283, 555, 295]",121.0,37.55635,1.0
1136,"(60, '[11, 284, 26, 297]')",3.622781,-3.7170708,0.09608492,0.19731718,-2.43525,4.3785787,-2.0681796,-1.3658506,1.6615595,-0.123004735,60,"[11, 284, 26, 297]",142.0,43.970562,1.1538461
1137,"(60, '[167, 284, 205, 318]')",2.1510577,-0.8099046,2.2533503,0.5793464,3.4092777,0.87458605,-0.8717435,0.28292316,-2.7624578,-0.41574785,60,"[167, 284, 205, 318]",832.0,113.053825,1.117647
1138,"(60, '[96, 288, 114, 306]')",2.3199353,-1.4186932,-0.29334947,0.7533174,-2.9261954,1.3740563,0.11031988,-0.17227001,0.9453273,-0.025314556,60,"[96, 288, 114, 306]",262.0,57.455845,1.0
1139,"(60, '[112, 296, 146, 353]')",0.69585264,0.8767323,-0.21666388,0.8353711,0.93214995,-0.44546875,0.851666,0.07585917,-0.3743788,-0.1857108,60,"[112, 296, 146, 353]",1450.0,150.46803,0.5964912
1140,"(60, '[73, 300, 90, 317]')",-2.4030783,3.2473605,0.45407665,0.45153677,5.544879,-1.9088246,-0.7083494,-1.1834953,-0.66841024,-0.18958345,60,"[73, 300, 90, 317]",240.0,54.04163,1.0
1141,"(60, '[379, 300, 406, 329]')",3.5142286,1.2617648,1.7380346,-0.28179225,-1.4972134,4.3404593,-0.8227514,-1.3797115,2.2340446,0.090438575,60,"[379, 300, 406, 329]",628.0,91.59798,0.9310345
1142,"(60, '[195, 307, 224, 333]')",0.74979216,-1.3213838,1.5022392,0.04276137,-1.5123265,-0.6756873,0.23111065,0.3478513,-0.27807468,0.021475453,60,"[195, 307, 224, 333]",575.0,87.84062,1.1153846
1143,"(60, '[39, 308, 59, 330]')",0.7903971,1.0238134,3.7047865,-0.80045694,4.3143044,1.2144073,1.3028601,-0.7252488,-0.16854838,-0.25512275,60,"[39, 308, 59, 330]",345.0,67.69849,0.90909094
1144,"(60, '[505, 319, 529, 340]')",1.637343,-3.058451,0.5215462,1.8258462,1.5951705,3.8978496,-1.8935755,-0.36189032,-1.3026631,-0.29084614,60,"[505, 319, 529, 340]",411.0,73.1127,1.1428572
1145,"(60, '[485, 321, 491, 330]')",5.0048013,-4.998857,0.55441564,0.05466809,-4.8936567,6.9216027,-7.1604996,-3.5044713,3.199729,0.14925233,60,"[485, 321, 491, 330]",47.0,23.071068,0.6666667
1146,"(60, '[55, 322, 109, 381]')",-0.47568372,10.360498,-1.735222,3.493294,8.87365,1.0592301,-1.8693227,5.8233943,-0.8626766,-0.57282454,60,"[55, 322, 109, 381]",2176.0,186.26703,0.91525424
1147,"(60, '[238, 325, 266, 357]')",2.0193198,-1.1295115,1.4789988,0.33650446,-0.7363787,0.5424796,0.040403258,0.4555062,-0.71555734,-0.08722472,60,"[238, 325, 266, 357]",675.0,95.497475,0.875
1148,"(60, '[371, 332, 407, 366]')",3.9928622,0.9781198,0.8767037,0.9808872,0.24412139,1.3394109,-1.1238195,0.62537026,-2.1698515,-0.18945377,60,"[371, 332, 407, 366]",973.0,114.91169,1.0588236
1149,"(60, '[319, 334, 354, 379]')",2.6046622,1.6457542,2.721212,0.48009172,-0.9291133,0.3002529,0.66442233,-0.09513842,0.45585155,-0.163413,60,"[319, 334, 354, 379]",1233.0,130.2254,0.7777778
1150,"(60, '[289, 335, 310, 357]')",2.668967,-0.029681081,1.8461868,-0.006776322,0.5597308,2.9055731,1.0467634,-0.68710184,1.3436416,-0.17057844,60,"[289, 335, 310, 357]",373.0,69.69849,0.95454544
1151,"(60, '[158, 337, 178, 362]')",-9.40697,-0.21863578,0.23522855,0.4192549,7.5277667,-1.9937239,-1.5508147,-2.071621,-0.82039446,0.18266493,60,"[158, 337, 178, 362]",388.0,71.35534,0.8
1152,"(60, '[275, 346, 283, 358]')",1.6482968,-4.4764056,-0.5126443,0.5128089,-2.4187605,-0.74369967,0.7851194,0.6165355,-0.24521887,-0.059051916,60,"[275, 346, 283, 358]",81.0,32.485283,0.6666667
1153,"(60, '[567, 350, 576, 368]')",3.8070931,-1.1223736,-1.3558303,1.0602322,-4.086736,0.77979875,-0.103637114,-0.04535727,0.8198632,-0.038346693,60,"[567, 350, 576, 368]",119.0,44.142136,0.5
1154,"(60, '[200, 351, 226, 379]')",2.267959,1.5946037,1.2317754,0.5501203,-0.6513099,1.2131027,0.42663968,0.14649215,-0.14467962,-0.20287198,60,"[200, 351, 226, 379]",588.0,88.769554,0.9285714
1155,"(60, '[454, 352, 483, 382]')",2.4887342,-0.9531649,1.3602221,0.7775822,-3.349631,0.31506467,0.16833372,0.09906669,0.5223862,-0.05986458,60,"[454, 352, 483, 382]",648.0,93.497475,0.96666664
1156,"(60, '[260, 359, 296, 398]')",3.6062403,-0.69597465,0.8145867,0.16419244,-0.39684284,1.9830402,0.6658318,-0.13465728,0.32994637,-0.29903862,60,"[260, 359, 296, 398]",1109.0,123.15433,0.9230769
1157,"(60, '[428, 361, 453, 398]')",3.2232785,-0.26280734,0.36899763,1.112717,-2.7615116,-0.96460605,0.70416534,0.5630193,-0.0148398485,0.026238231,60,"[428, 361, 453, 398]",777.0,107.35534,0.6756757
1158,"(60, '[132, 364, 140, 374]')",1.1540356,-3.8005626,-0.5154245,-0.0873268,-1.1880255,1.8085513,-0.34234107,-0.34964812,0.62669045,-0.1451107,60,"[132, 364, 140, 374]",63.0,27.899494,0.8
1159,"(60, '[36, 367, 56, 390]')",3.5641925,-0.20930728,0.6814546,0.1754352,1.7206793,1.1731797,-1.0786235,-0.024859173,-1.2391282,-0.042471766,60,"[36, 367, 56, 390]",378.0,70.28427,0.8695652
1160,"(60, '[486, 367, 517, 399]')",2.071291,-0.34503326,1.8320158,0.29929474,-2.117005,-0.4122624,1.1899416,0.34270638,0.3313215,-0.064403474,60,"[486, 367, 517, 399]",790.0,103.25484,0.96875
1161,"(60, '[135, 377, 200, 474]')",1.6915827,0.20796366,0.11490647,2.2706766,1.6392081,2.175293,0.33742785,0.098424256,-0.7950117,-0.29947075,60,"[135, 377, 200, 474]",4420.0,269.27924,0.6701031
1162,"(60, '[346, 379, 369, 403]')",2.256172,-1.5032712,-0.4038368,-0.3614762,-0.9902502,-1.2443488,0.2026455,0.43029484,-0.8866897,-0.13851024,60,"[346, 379, 369, 403]",412.0,74.769554,0.9583333
1163,"(60, '[195, 386, 236, 428]')",2.0243673,1.476326,-1.3480022,1.3146935,-1.0567006,0.19078448,0.9468227,0.12463461,0.16602993,-0.24900621,60,"[195, 386, 236, 428]",1244.0,134.46803,0.97619045
1164,"(60, '[32, 397, 46, 413]')",0.6807303,-0.3475618,-1.6252106,0.846853,0.3103476,-1.4946564,-0.20725186,-0.026738288,-0.8572309,-0.07610709,60,"[32, 397, 46, 413]",171.0,46.62742,0.875
1165,"(60, '[503, 398, 525, 421]')",-1.521092,5.348538,-0.4442995,3.3468874,4.2994537,1.1473464,0.96442163,-0.2634497,-1.0295093,-0.27652025,60,"[503, 398, 525, 421]",413.0,73.1127,0.95652175
1166,"(60, '[456, 399, 468, 412]')",-8.431249,-0.1583766,0.31841737,-0.37520045,10.213558,-1.2081395,-1.0052878,-2.3068,-1.7583436,-0.4281796,60,"[456, 399, 468, 412]",121.0,38.970562,0.9230769
1167,"(60, '[50, 403, 84, 447]')",1.9769056,-0.21583065,2.3202097,0.983656,-1.2686833,1.4617867,0.0015198858,0.08046756,0.0375534,-0.047123794,60,"[50, 403, 84, 447]",1011.0,122.12489,0.77272725
1168,"(60, '[417, 403, 427, 413]')",2.0681496,-2.7414865,-1.0028826,-0.47215566,-2.846576,-1.4913756,0.10687487,0.6465714,-0.5496278,-0.034770645,60,"[417, 403, 427, 413]",88.0,31.31371,1.0
1169,"(60, '[100, 412, 116, 431]')",2.103161,-2.9096944,-0.45155865,-1.5277927,-3.979119,-1.4082918,0.32166618,0.456036,0.24431702,0.06264569,60,"[100, 412, 116, 431]",240.0,55.455845,0.84210527
1170,"(60, '[308, 412, 392, 470]')",-7.9029675,2.3381817,1.5970324,0.9602065,1.6331174,2.2231896,0.6122825,0.009045872,-0.28458878,-0.086701274,60,"[308, 412, 392, 470]",3399.0,234.5513,1.4482758
1171,"(60, '[428, 412, 469, 449]')",2.2904172,1.5579703,3.7185562,-1.6535332,1.3255395,1.4336015,3.3027692,-0.5456052,2.3234377,0.074786395,60,"[428, 412, 469, 449]",1190.0,126.81118,1.1081082
1172,"(60, '[558, 414, 567, 424]')",3.4575062,-3.9051576,0.38165173,-0.15979248,-4.4186344,1.8259219,-1.0114064,-0.72201157,1.4996988,-0.11230193,60,"[558, 414, 567, 424]",78.0,29.899494,0.9
1173,"(60, '[237, 415, 283, 448]')",2.7142324,0.53175133,0.6868251,1.5006461,-2.230447,-0.6766015,0.6676041,0.44531024,-0.04039889,-0.07352024,60,"[237, 415, 283, 448]",1189.0,129.98276,1.3939394
1174,"(60, '[496, 433, 506, 439]')",2.4273329,-2.8969455,2.0467253,-0.2928488,-3.1784155,1.4535893,-1.3969021,0.52065223,-1.009853,-0.034826353,60,"[496, 433, 506, 439]",52.0,25.071068,1.6666666
1175,"(60, '[404, 440, 413, 449]')",0.8257743,-3.8902636,-0.73514086,-0.22968678,-4.0097876,-1.1394134,-0.05343448,0.6336475,-0.3164462,0.020947961,60,"[404, 440, 413, 449]",63.0,26.727922,1.0
1176,"(60, '[120, 445, 136, 463]')",-9.678969,-1.1173589,-0.11652899,0.6284466,5.5321155,-0.43592012,0.77050024,-0.56434906,2.8722484,0.48953107,60,"[120, 445, 136, 463]",237.0,54.62742,0.8888889
1177,"(60, '[490, 447, 510, 465]')",2.4968703,-1.6101394,0.9193255,0.6511318,-3.3275652,0.53396845,0.38740894,0.43977335,0.009019757,-0.13785462,60,"[490, 447, 510, 465]",295.0,60.870056,1.1111112
1178,"(60, '[248, 448, 284, 488]')",2.1201563,-1.7150056,-0.32467535,1.0869999,-1.3169794,2.1056376,0.27545917,-0.051435705,0.4074428,-0.13680428,60,"[248, 448, 284, 488]",893.0,119.29646,0.9
